employee_id,experience_group,years_of_experience,role,ats_format_score,ats_content_score,ats_keyword_score,ats_overall_score,current_salary,market_rate,location,company_size,technology_stack_count,performance_rating,project_success_rate,skill_proficiency_avg,certification_count,education_level,institution_ranking,domain_experience,leadership_score,communication_score,project_complexity_avg,learning_velocity,cultural_fit_score,retention_risk_score,negotiation_history_avg,is_internal_referral,time_to_promotion,training_hours_completed,mentorship_participation,cross_functional_experience,required_hike_percentage,timestamp
EMP_0964,senior,11,Product Manager,74.6,74.9,71.2,73.6,23.5,30.6,Gurgaon,Startup,8,3.6,79.5,8.1,5,Bachelor,79,Enterprise Software,5.6,6.2,10.0,6.0,8.2,1.0,26.3,True,6,935,True,9,30.0,2025-06-24T14:58:35.802064Z
EMP_0940,senior,9,Product Manager,80.8,93.0,77.8,83.9,20.2,26.3,Gurgaon,Mid-size,8,4.0,85.0,7.2,4,Bachelor,90,HealthTech,8.6,9.6,10.0,7.0,9.8,1.0,13.1,False,6,829,False,5,30.0,2024-11-02T14:58:35.801560Z
EMP_0015,freshers,0,Mobile Developer,69.6,77.7,63.6,70.3,6.1,7.0,Gurgaon,Mid-size,2,3.1,70.9,8.0,8,Bachelor,68,E-commerce,5.2,6.7,5.0,6.8,9.2,1.9,0,False,25,126,True,0,15.0,2025-04-04T14:58:35.788540Z
EMP_0419,junior,1,Mobile Developer,79.8,86.8,90.9,85.8,11.5,13.8,Mumbai,Startup,2,4.2,87.6,7.5,7,Master,60,HealthTech,5.5,6.6,6.5,8.7,8.7,1.0,24.8,True,23,182,True,1,20.0,2025-07-14T14:58:35.794043Z
EMP_0826,mid_level,4,Frontend Developer,93.1,87.0,100,93.4,16.3,20.3,Delhi,Enterprise,6,4.7,95.7,9.4,3,Master,84,Cloud Infrastructure,6.3,9.9,7.8,6.2,6.6,1.0,11.9,False,14,424,False,4,25.0,2024-10-19T14:58:35.799786Z
EMP_0805,mid_level,3,Mobile Developer,92.8,90.6,97.8,93.8,16.5,20.7,Delhi,Enterprise,5,4.8,97.6,8.5,7,Bachelor,75,EdTech,8.0,9.0,7.3,9.2,9.4,1.0,8.9,True,13,349,False,1,25.0,2024-10-21T14:58:35.799786Z
EMP_0514,junior,1,Product Manager,76.5,85.1,83.8,81.8,8.3,10.0,Pune,Mid-size,3,3.9,83.0,6.8,6,Master,68,Social Media,8.7,8.5,6.2,7.6,6.8,1.0,7.6,True,21,137,False,0,20.0,2024-10-04T14:58:35.794965Z
EMP_0515,junior,1,Product Manager,79.9,73.5,82.7,78.7,7.5,9.0,Hyderabad,Mid-size,2,3.5,76.8,8.6,3,Bachelor,92,HealthTech,5.2,9.4,6.2,6.1,8.9,1.9,21.7,False,24,150,True,0,20.0,2025-08-24T14:58:35.794965Z
EMP_0851,mid_level,3,Tech Lead,97.7,92.2,96.2,95.4,22.0,27.5,Bangalore,Startup,5,4.5,92.7,8.5,0,Master,87,AI/ML,7.9,9.2,7.6,6.0,8.9,1.0,20.6,False,15,332,True,3,25.0,2025-04-29T14:58:35.800550Z
EMP_0005,freshers,0,Product Manager,89.7,87.0,83.4,86.7,7.9,9.1,Pune,Enterprise,3,4.7,95.6,6.5,8,PhD,86,Social Media,8.6,6.6,5.7,9.5,6.8,1.0,0,False,25,106,True,0,15.0,2025-01-03T14:58:35.788042Z
EMP_0227,freshers,0,Full-stack Developer,65.7,80.2,74.6,73.5,7.0,8.1,Chennai,Enterprise,2,3.5,77.6,9.3,6,PhD,87,EdTech,5.1,9.6,5.0,7.5,7.1,1.5,0,False,25,96,True,0,15.0,2024-12-26T14:58:35.791540Z
EMP_0155,freshers,0,Full-stack Developer,62.9,68.2,68.8,66.6,7.7,8.8,Noida,Enterprise,2,3.1,70.8,7.5,6,PhD,81,FinTech,8.4,9.3,5.2,6.8,7.5,1.5,0,True,26,133,False,0,15.0,2024-10-01T14:58:35.790540Z
EMP_0194,freshers,0,Mobile Developer,100,89.5,84.1,91.2,8.0,9.2,Noida,Startup,3,4.6,93.7,6.1,3,Master,72,EdTech,8.6,7.2,5.5,6.2,7.7,1.0,0,False,25,63,False,0,15.0,2024-10-14T14:58:35.791040Z
EMP_0566,mid_level,3,Tech Lead,91.8,83.4,92.8,89.3,21.7,27.1,Mumbai,Startup,5,4.3,89.0,8.7,7,Bachelor,62,Gaming,6.2,9.0,6.8,9.3,8.1,1.0,9.1,False,17,344,False,2,25.0,2025-08-21T14:58:35.796442Z
EMP_0703,mid_level,3,DevOps Engineer,78.6,90.3,67.1,78.7,20.1,25.1,Mumbai,Enterprise,5,3.9,83.6,6.2,1,Master,60,EdTech,9.6,8.4,8.2,6.5,8.6,1.0,7.2,True,17,377,True,2,25.0,2025-02-04T14:58:35.798286Z
EMP_0344,junior,1,UI/UX Designer,95.1,98.3,87.6,93.7,8.6,10.4,Hyderabad,Startup,3,4.8,96.5,5.8,4,Bachelor,68,Cloud Infrastructure,9.4,7.4,6.1,8.6,9.5,1.0,20.9,False,21,160,False,1,20.0,2025-07-03T14:58:35.793040Z
EMP_0412,junior,1,Backend Developer,72.1,75.1,74.4,73.9,10.0,12.1,Bangalore,Mid-size,2,3.4,76.4,6.9,1,PhD,71,FinTech,7.4,9.9,5.6,6.8,9.6,1.9,25.5,False,22,146,False,1,20.0,2025-03-03T14:58:35.794043Z
EMP_0140,freshers,0,Product Manager,82.6,81.0,68.7,77.5,7.6,8.7,Bangalore,Mid-size,2,3.7,80.3,7.8,7,Bachelor,65,Social Media,8.0,7.0,5.0,9.7,8.3,1.3,0,True,24,105,False,0,15.0,2025-01-14T14:58:35.790040Z
EMP_0721,mid_level,4,Full-stack Developer,80.2,94.5,77.7,84.1,15.6,19.5,Bangalore,Enterprise,5,4.3,89.7,6.7,3,Master,75,Cloud Infrastructure,6.0,6.0,7.4,8.8,8.5,1.0,28.8,True,9,428,True,4,25.0,2024-09-12T14:58:35.798286Z
EMP_0991,senior,11,Data Scientist,83.8,78.7,67.6,76.7,18.2,23.7,Pune,Startup,8,3.9,83.3,5.2,4,PhD,79,Social Media,9.9,8.4,10.0,9.0,6.9,1.4,9.5,True,6,956,False,10,30.0,2024-09-26T14:58:35.802566Z
EMP_0164,freshers,0,Data Scientist,70.4,79.6,73.1,74.4,6.0,6.9,Bangalore,Startup,2,3.3,74.4,6.7,3,Master,71,E-commerce,7.5,9.9,5.0,8.7,7.3,1.6,0,False,26,81,False,0,15.0,2025-05-15T14:58:35.790540Z
EMP_0160,freshers,0,UI/UX Designer,89.0,80.6,84.1,84.6,6.8,7.8,Noida,Mid-size,2,4.0,84.4,8.3,4,PhD,70,HealthTech,6.1,7.0,5.0,7.3,8.4,1.0,0,False,25,77,False,0,15.0,2025-04-14T14:58:35.790540Z
EMP_0171,freshers,0,Product Manager,93.5,97.1,78.6,89.7,7.8,9.0,Chennai,Mid-size,2,4.6,94.6,8.8,3,Bachelor,92,Social Media,6.6,8.3,5.0,9.7,8.5,1.0,0,False,21,80,True,0,15.0,2025-08-18T14:58:35.790540Z
EMP_0025,freshers,0,QA Engineer,86.8,94.4,93.3,91.5,8.7,10.0,Bangalore,Enterprise,3,4.9,98.9,6.2,3,PhD,92,EdTech,6.6,6.0,5.0,6.5,9.2,1.0,0,True,21,145,False,0,15.0,2025-05-26T14:58:35.788540Z
EMP_0969,senior,11,Product Manager,85.8,82.5,76.0,81.4,19.4,25.2,Pune,Startup,8,4.3,88.8,5.2,0,Bachelor,85,Enterprise Software,5.9,8.1,10.0,7.6,8.3,1.0,21.1,True,6,1011,True,3,30.0,2025-03-20T14:58:35.802064Z
EMP_0117,freshers,0,Data Scientist,89.4,82.9,87.8,86.7,8.3,9.5,Pune,Startup,3,4.4,90.4,8.8,0,Bachelor,65,Gaming,6.0,8.8,5.0,7.6,7.6,1.0,0,True,22,135,False,0,15.0,2024-09-29T14:58:35.790040Z
EMP_0163,freshers,0,Backend Developer,82.2,91.4,77.8,83.8,7.7,8.8,Noida,Startup,2,4.4,91.1,5.1,4,PhD,94,EdTech,7.3,6.5,5.0,7.4,9.9,1.0,0,True,26,141,True,0,15.0,2024-11-23T14:58:35.790540Z
EMP_0167,freshers,0,DevOps Engineer,76.0,82.0,77.1,78.4,7.4,8.5,Chennai,Startup,3,3.4,76.4,6.9,6,PhD,88,HealthTech,5.2,9.4,5.0,7.5,9.2,1.5,0,True,25,71,True,0,15.0,2024-12-16T14:58:35.790540Z
EMP_0142,freshers,0,Frontend Developer,93.5,86.8,88.7,89.7,8.3,9.6,Bangalore,Mid-size,3,4.9,98.4,6.7,4,Bachelor,76,Gaming,9.2,7.1,5.0,8.6,7.4,1.0,0,False,25,143,False,0,15.0,2025-04-16T14:58:35.790040Z
EMP_0778,mid_level,2,QA Engineer,93.6,93.6,90.2,92.5,15.9,19.9,Mumbai,Enterprise,4,4.8,97.0,6.3,2,Bachelor,92,HealthTech,7.1,7.5,7.6,6.6,7.0,1.0,17.2,False,15,254,False,2,25.0,2024-10-29T14:58:35.799289Z
EMP_0276,junior,1,Full-stack Developer,76.4,68.1,72.4,72.3,9.3,11.1,Pune,Mid-size,2,3.6,78.5,9.7,5,Bachelor,89,Gaming,6.1,8.1,5.3,7.1,9.1,1.0,18.3,False,21,130,True,1,20.0,2025-07-20T14:58:35.792040Z
EMP_0470,junior,1,Product Manager,78.4,74.6,74.2,75.7,10.5,12.6,Delhi,Mid-size,4,3.6,79.0,8.4,8,Bachelor,69,Cloud Infrastructure,8.1,7.8,5.1,8.2,6.5,1.3,12.3,False,24,154,False,1,20.0,2025-06-04T14:58:35.794965Z
EMP_0927,senior,12,Tech Lead,86.9,88.8,82.1,85.9,23.3,30.3,Mumbai,Enterprise,8,4.1,86.0,5.1,0,Bachelor,76,E-commerce,8.6,7.5,10.0,9.3,7.6,1.2,28.2,False,6,1053,True,1,30.0,2024-12-13T14:58:35.801560Z
EMP_0321,junior,1,Product Manager,74.8,70.3,79.2,74.8,8.9,10.7,Hyderabad,Enterprise,3,3.1,71.9,8.9,4,PhD,64,AI/ML,8.7,7.4,6.0,9.7,7.4,1.4,25.2,False,22,179,True,0,20.0,2025-04-23T14:58:35.792540Z
EMP_0179,freshers,0,Product Manager,81.9,74.9,72.4,76.4,6.8,7.9,Bangalore,Enterprise,3,4.0,85.0,5.8,6,PhD,74,HealthTech,9.6,6.2,5.0,8.8,8.4,1.2,0,False,23,89,True,0,15.0,2025-07-02T14:58:35.790540Z
EMP_0711,mid_level,2,Mobile Developer,87.5,92.2,87.2,88.9,19.7,24.6,Noida,Mid-size,3,4.4,91.5,7.9,4,Bachelor,84,Enterprise Software,5.2,8.8,7.3,8.9,9.6,1.0,24.9,True,15,228,False,0,25.0,2025-06-05T14:58:35.798286Z
EMP_0208,freshers,0,Tech Lead,80.8,81.3,70.2,77.4,7.2,8.3,Mumbai,Startup,2,3.7,80.1,9.2,7,Bachelor,60,Enterprise Software,7.9,8.7,5.5,10.0,7.4,1.3,0,True,23,91,True,0,15.0,2024-12-25T14:58:35.791040Z
EMP_0087,freshers,0,Full-stack Developer,79.9,78.4,75.3,77.9,7.2,8.3,Chennai,Mid-size,3,3.6,78.6,8.7,1,Master,91,Gaming,9.1,7.5,5.2,8.8,8.3,1.7,0,True,27,78,False,0,15.0,2025-03-27T14:58:35.789540Z
EMP_0388,junior,1,Product Manager,89.9,79.3,79.6,82.9,9.8,11.7,Mumbai,Startup,2,4.3,90.2,9.5,2,Master,84,Cloud Infrastructure,6.6,9.3,5.2,8.5,9.3,1.0,12.3,False,20,221,True,1,20.0,2024-12-05T14:58:35.793540Z
EMP_0708,mid_level,3,DevOps Engineer,71.7,73.2,75.1,73.3,14.9,18.7,Chennai,Mid-size,5,3.3,73.8,9.2,7,Master,79,FinTech,5.5,7.2,7.7,8.8,9.4,2.2,20.2,False,15,323,True,3,25.0,2024-09-02T14:58:35.798286Z
EMP_0150,freshers,0,Mobile Developer,80.4,80.7,85.0,82.0,5.7,6.6,Chennai,Startup,2,3.7,80.0,7.8,2,Master,90,Social Media,7.0,9.2,5.0,7.8,7.6,1.2,0,True,24,68,True,0,15.0,2025-07-16T14:58:35.790540Z
EMP_0673,mid_level,3,DevOps Engineer,65.9,73.5,71.6,70.3,11.6,14.4,Gurgaon,Mid-size,4,3.3,74.0,9.5,0,Master,93,Cloud Infrastructure,8.6,6.0,7.6,7.6,8.3,1.6,11.7,False,18,387,False,1,25.0,2024-12-01T14:58:35.797780Z
EMP_0230,freshers,0,Tech Lead,78.7,84.2,79.3,80.7,6.2,7.1,Bangalore,Startup,2,3.7,79.8,9.6,4,Master,61,Gaming,7.7,7.7,5.0,6.1,7.5,1.2,0,True,27,51,True,0,15.0,2025-04-29T14:58:35.791540Z
EMP_0144,freshers,0,Backend Developer,88.6,83.7,86.0,86.1,8.3,9.5,Delhi,Mid-size,2,4.2,88.6,8.4,3,Bachelor,82,Cloud Infrastructure,7.9,9.5,5.0,8.2,8.1,1.2,0,True,25,117,True,0,15.0,2025-01-05T14:58:35.790540Z
EMP_0313,junior,1,Full-stack Developer,92.4,84.5,75.6,84.2,11.2,13.5,Mumbai,Startup,4,3.9,84.2,5.4,8,Bachelor,93,Social Media,8.6,6.7,6.5,7.6,7.6,1.0,22.8,True,18,132,True,0,20.0,2025-07-23T14:58:35.792540Z
EMP_0647,mid_level,4,QA Engineer,83.7,65.6,75.6,74.9,17.5,21.9,Bangalore,Startup,6,3.5,77.2,6.2,1,PhD,88,EdTech,5.3,6.6,8.6,8.9,8.9,1.1,7.2,True,11,384,False,1,25.0,2025-03-07T14:58:35.797215Z
EMP_0435,junior,1,Tech Lead,80.8,73.4,80.9,78.3,10.5,12.6,Delhi,Enterprise,2,3.7,80.5,9.6,3,Bachelor,64,Social Media,6.0,7.0,5.7,9.4,7.1,1.1,11.6,True,24,146,True,1,20.0,2025-07-26T14:58:35.794043Z
EMP_0770,mid_level,2,Frontend Developer,81.0,83.9,81.4,82.1,13.5,16.9,Bangalore,Enterprise,3,4.0,85.2,6.8,6,PhD,66,HealthTech,9.2,8.6,7.0,6.6,8.5,1.0,9.7,False,18,213,True,2,25.0,2025-07-24T14:58:35.799289Z
EMP_0628,mid_level,2,Mobile Developer,81.2,87.6,81.0,83.3,18.3,22.9,Pune,Enterprise,4,4.2,87.4,9.7,0,Master,60,Enterprise Software,8.9,6.9,7.6,7.2,10.0,1.3,6.7,False,20,243,True,2,25.0,2024-10-24T14:58:35.797215Z
EMP_0082,freshers,0,Mobile Developer,79.3,76.0,70.7,75.3,6.4,7.4,Bangalore,Enterprise,2,3.3,74.9,7.1,5,Bachelor,88,Cloud Infrastructure,9.7,7.9,5.0,9.8,6.7,1.7,0,True,24,69,True,0,15.0,2025-02-09T14:58:35.789540Z
EMP_0740,mid_level,4,Full-stack Developer,81.0,76.2,71.8,76.3,14.8,18.5,Chennai,Enterprise,5,3.6,78.5,9.5,3,PhD,83,Enterprise Software,6.1,8.0,8.4,7.4,6.7,1.4,28.1,False,15,381,False,4,25.0,2025-04-19T14:58:35.798784Z
EMP_0689,mid_level,4,Data Scientist,77.6,72.7,85.4,78.6,14.7,18.4,Hyderabad,Mid-size,6,3.4,76.5,6.2,2,PhD,90,AI/ML,5.9,6.1,8.2,9.9,9.4,1.5,9.2,True,14,467,False,0,25.0,2024-09-27T14:58:35.798286Z
EMP_0839,mid_level,3,Product Manager,94.9,94.7,96.8,95.5,16.7,20.8,Mumbai,Mid-size,4,4.9,98.1,6.7,3,Master,79,HealthTech,7.6,9.9,8.1,6.1,9.6,1.0,6.2,True,12,369,False,3,25.0,2025-05-30T14:58:35.799786Z
EMP_0051,freshers,0,Backend Developer,77.9,82.8,68.5,76.4,5.8,6.7,Noida,Startup,2,3.5,77.9,5.7,1,Bachelor,93,HealthTech,7.8,7.9,5.0,8.4,9.7,1.3,0,True,26,113,True,0,15.0,2025-08-16T14:58:35.789041Z
EMP_0127,freshers,0,QA Engineer,81.4,82.6,87.0,83.7,8.2,9.4,Noida,Startup,3,4.0,84.9,5.4,5,PhD,85,Social Media,7.1,8.8,5.0,7.7,9.5,1.0,0,False,27,82,False,0,15.0,2025-05-07T14:58:35.790040Z
EMP_0884,mid_level,4,Frontend Developer,83.3,93.7,100,92.3,21.8,27.3,Gurgaon,Enterprise,5,4.7,94.9,6.3,4,Master,64,E-commerce,7.3,7.1,8.9,9.3,7.5,1.0,15.0,False,10,384,False,2,25.0,2025-06-13T14:58:35.801055Z
EMP_0551,mid_level,4,Full-stack Developer,83.8,83.6,88.6,85.3,15.8,19.7,Mumbai,Mid-size,6,4.1,86.8,6.5,7,Master,78,E-commerce,9.3,7.9,7.5,9.7,7.4,1.3,14.5,True,14,462,False,1,25.0,2025-04-08T14:58:35.795933Z
EMP_0115,freshers,0,Product Manager,73.9,83.3,74.6,77.2,6.6,7.6,Gurgaon,Enterprise,3,3.5,77.7,8.3,1,Bachelor,95,EdTech,8.6,8.4,5.0,8.3,8.5,1.3,0,False,23,125,True,0,15.0,2024-10-16T14:58:35.790040Z
EMP_0897,mid_level,3,Data Scientist,69.7,72.1,78.4,73.4,13.1,16.4,Hyderabad,Mid-size,5,3.4,76.2,9.9,2,PhD,68,IoT,8.8,6.7,7.8,8.3,9.4,1.8,20.0,True,15,356,False,3,25.0,2025-05-09T14:58:35.801055Z
EMP_0478,junior,1,Mobile Developer,88.3,97.7,96.1,94.1,10.7,12.8,Mumbai,Mid-size,2,5.0,99.3,6.2,7,PhD,92,Gaming,8.0,8.0,5.0,8.3,9.4,1.0,6.0,True,22,177,False,0,20.0,2024-10-13T14:58:35.794965Z
EMP_0469,junior,1,Frontend Developer,77.2,85.2,88.7,83.7,12.5,15.0,Mumbai,Enterprise,2,4.6,94.6,5.4,0,PhD,65,Cloud Infrastructure,9.3,8.8,6.0,7.7,8.8,1.0,23.6,True,19,205,True,1,20.0,2025-02-02T14:58:35.794965Z
EMP_0126,freshers,0,Data Scientist,95.7,93.9,95.5,95.0,8.0,9.2,Chennai,Mid-size,2,4.6,94.6,7.7,7,Bachelor,77,Cloud Infrastructure,6.3,6.4,5.0,8.4,8.9,1.0,0,False,25,124,False,0,15.0,2024-10-11T14:58:35.790040Z
EMP_0843,mid_level,3,Frontend Developer,87.1,85.0,78.6,83.6,16.9,21.2,Hyderabad,Startup,5,4.1,87.0,8.6,1,PhD,78,Enterprise Software,5.0,6.1,8.2,7.9,8.9,1.0,7.9,False,18,353,False,3,25.0,2025-07-05T14:58:35.800550Z
EMP_0197,freshers,0,UI/UX Designer,70.4,75.5,72.6,72.9,6.8,7.8,Noida,Enterprise,2,3.1,72.2,8.4,1,Master,79,Gaming,10.0,9.9,5.0,9.1,6.6,1.9,0,False,24,90,False,0,15.0,2025-05-11T14:58:35.791040Z
EMP_0247,freshers,0,UI/UX Designer,74.2,77.2,80.1,77.1,6.8,7.8,Pune,Enterprise,2,3.6,79.3,5.5,7,Bachelor,92,EdTech,5.6,9.9,5.5,6.0,8.0,1.4,0,True,26,147,False,0,15.0,2024-11-10T14:58:35.791540Z
EMP_0288,junior,1,DevOps Engineer,76.2,81.5,74.4,77.3,10.3,12.4,Pune,Startup,4,3.9,83.3,8.9,8,PhD,89,EdTech,5.6,8.2,6.0,6.9,7.4,1.0,23.2,False,22,216,True,1,20.0,2025-03-29T14:58:35.792040Z
EMP_0121,freshers,0,DevOps Engineer,70.5,75.2,71.3,72.3,6.3,7.2,Chennai,Mid-size,2,3.3,74.7,6.2,8,Master,95,Cloud Infrastructure,6.9,9.4,5.2,7.3,8.2,1.4,0,False,21,96,True,0,15.0,2025-04-22T14:58:35.790040Z
EMP_0941,senior,8,QA Engineer,73.0,70.8,78.9,74.2,22.2,28.9,Pune,Mid-size,8,3.2,73.1,9.2,2,PhD,89,Gaming,5.4,9.5,10.0,8.0,9.6,1.5,17.1,True,6,729,False,1,30.0,2025-03-21T14:58:35.801560Z
EMP_0332,junior,1,Backend Developer,83.0,84.4,88.7,85.3,7.6,9.1,Chennai,Mid-size,4,3.9,83.0,7.9,7,Bachelor,61,Gaming,8.9,7.6,5.4,6.7,8.7,1.5,21.5,True,21,179,True,1,20.0,2024-11-23T14:58:35.793040Z
EMP_0761,mid_level,2,UI/UX Designer,86.7,91.7,90.5,89.6,16.7,20.9,Noida,Mid-size,5,4.1,86.8,7.9,8,Bachelor,77,Enterprise Software,5.2,6.5,6.1,9.9,9.1,1.0,26.7,False,17,261,True,2,25.0,2025-01-01T14:58:35.799289Z
EMP_0595,mid_level,4,Full-stack Developer,83.0,94.6,98.2,91.9,17.1,21.3,Pune,Enterprise,7,5.0,99.4,9.0,4,Bachelor,61,EdTech,8.1,7.4,7.6,7.2,7.9,1.0,23.6,True,11,449,False,3,25.0,2024-12-12T14:58:35.796442Z
EMP_0769,mid_level,4,Full-stack Developer,85.8,80.3,83.3,83.1,21.5,26.9,Delhi,Enterprise,7,4.1,85.8,8.4,7,Master,95,Social Media,6.6,6.4,8.7,8.8,7.3,1.3,5.5,True,12,461,False,4,25.0,2025-03-01T14:58:35.799289Z
EMP_0152,freshers,0,Backend Developer,85.3,73.7,83.0,80.7,9.1,10.5,Mumbai,Enterprise,2,4.1,86.4,9.4,6,Master,67,EdTech,7.4,6.1,5.9,7.5,7.8,1.0,0,True,22,61,False,0,15.0,2025-01-28T14:58:35.790540Z
EMP_0027,freshers,0,DevOps Engineer,79.0,72.9,65.7,72.5,7.5,8.6,Noida,Startup,2,3.2,72.7,6.3,0,Bachelor,84,IoT,6.3,8.0,5.0,9.6,6.7,2.0,0,True,23,107,True,0,15.0,2025-02-01T14:58:35.788540Z
EMP_0375,junior,1,Full-stack Developer,87.2,78.7,84.0,83.3,11.0,13.2,Noida,Startup,2,4.1,86.7,8.8,4,Bachelor,87,E-commerce,5.3,6.1,5.1,9.0,7.7,1.0,25.3,False,19,221,False,1,20.0,2025-06-15T14:58:35.793540Z
EMP_0461,junior,1,Frontend Developer,67.1,73.8,74.2,71.7,9.1,10.9,Chennai,Mid-size,4,3.0,70.0,7.3,2,Master,62,E-commerce,7.8,7.7,6.5,10.0,9.2,2.3,13.9,True,18,159,True,1,20.0,2025-02-16T14:58:35.794043Z
EMP_0139,freshers,0,Backend Developer,82.0,83.6,76.9,80.8,8.1,9.3,Mumbai,Mid-size,3,3.7,80.6,5.5,5,PhD,60,Enterprise Software,6.0,9.5,5.5,6.8,7.9,1.4,0,True,25,106,False,0,15.0,2024-12-30T14:58:35.790040Z
EMP_0022,freshers,0,Full-stack Developer,85.1,84.4,79.3,82.9,7.8,9.0,Gurgaon,Enterprise,2,4.5,92.7,8.3,4,Bachelor,80,EdTech,9.5,6.6,5.0,8.7,9.8,1.0,0,True,25,82,True,0,15.0,2025-07-10T14:58:35.788540Z
EMP_0373,junior,1,Frontend Developer,75.1,65.7,67.7,69.5,8.0,9.6,Pune,Enterprise,2,3.3,74.1,7.3,2,Bachelor,72,Cloud Infrastructure,9.2,6.5,6.2,9.7,9.6,1.4,11.3,False,18,150,False,0,20.0,2024-11-26T14:58:35.793540Z
EMP_0052,freshers,0,Tech Lead,87.1,89.2,95.1,90.5,7.8,9.0,Pune,Mid-size,3,4.7,96.0,9.8,3,Master,94,Gaming,8.9,7.3,5.7,10.0,6.7,1.0,0,True,24,77,True,0,15.0,2025-06-03T14:58:35.789041Z
EMP_0671,mid_level,2,UI/UX Designer,91.3,86.0,78.3,85.2,12.2,15.3,Hyderabad,Startup,5,4.2,88.1,6.3,6,Bachelor,93,E-commerce,6.6,7.8,7.6,9.2,9.7,1.1,25.2,True,19,280,False,0,25.0,2025-03-04T14:58:35.797780Z
EMP_0813,mid_level,2,QA Engineer,84.0,83.1,81.5,82.9,11.5,14.3,Pune,Enterprise,3,3.6,79.3,5.6,7,Master,79,E-commerce,6.9,6.4,6.3,9.2,10.0,1.8,28.2,True,18,212,False,2,25.0,2025-04-04T14:58:35.799786Z
EMP_0506,junior,1,QA Engineer,90.0,77.1,89.8,85.6,10.5,12.6,Chennai,Mid-size,3,4.4,90.8,8.6,3,Master,64,Enterprise Software,7.6,9.0,6.6,8.9,7.3,1.0,7.0,True,24,198,True,1,20.0,2025-03-09T14:58:35.794965Z
EMP_0141,freshers,0,Mobile Developer,87.7,87.1,81.3,85.4,7.0,8.0,Noida,Enterprise,2,4.7,95.8,9.0,5,PhD,60,Social Media,6.3,7.0,5.0,6.6,9.6,1.0,0,True,27,126,False,0,15.0,2025-09-02T14:58:35.790040Z
EMP_0268,junior,1,QA Engineer,87.5,83.9,91.1,87.5,9.5,11.4,Bangalore,Mid-size,4,4.3,89.5,5.4,3,Master,78,E-commerce,5.9,7.8,5.5,9.1,9.5,1.0,12.9,False,20,198,False,0,20.0,2025-02-14T14:58:35.792040Z
EMP_0636,mid_level,3,Mobile Developer,80.5,68.5,74.2,74.4,12.2,15.2,Delhi,Enterprise,4,3.1,71.3,6.7,4,Bachelor,84,Gaming,9.1,8.7,6.8,7.3,7.4,1.6,11.7,False,18,344,True,0,25.0,2025-03-27T14:58:35.797215Z
EMP_0468,junior,1,UI/UX Designer,84.8,74.2,66.4,75.1,9.7,11.7,Chennai,Mid-size,2,3.2,73.6,8.9,0,Master,81,Gaming,9.4,9.6,5.7,9.3,7.2,1.5,12.4,True,24,169,False,1,20.0,2024-11-26T14:58:35.794965Z
EMP_0465,junior,1,Full-stack Developer,88.6,97.1,94.7,93.5,9.8,11.8,Chennai,Startup,3,4.2,87.3,8.7,3,Bachelor,75,Social Media,9.2,9.9,5.7,6.1,7.6,1.0,26.3,False,22,171,False,1,20.0,2024-10-15T14:58:35.794965Z
EMP_0161,freshers,0,QA Engineer,75.3,77.9,81.4,78.2,7.3,8.3,Mumbai,Enterprise,2,3.6,79.0,9.1,7,Master,72,HealthTech,7.3,9.8,5.5,8.1,7.2,1.4,0,False,21,129,True,0,15.0,2025-06-17T14:58:35.790540Z
EMP_0835,mid_level,3,UI/UX Designer,92.0,94.0,100,95.3,12.8,16.0,Pune,Enterprise,4,5.0,99.7,9.9,6,Master,94,Social Media,7.3,6.3,7.0,7.3,9.4,1.0,29.1,False,17,383,True,3,25.0,2025-08-10T14:58:35.799786Z
EMP_0988,senior,12,Full-stack Developer,76.2,75.9,73.0,75.0,23.9,31.1,Hyderabad,Enterprise,8,3.8,81.6,8.7,1,Bachelor,63,AI/ML,5.9,7.9,10.0,9.9,7.6,1.0,24.6,False,6,1089,True,4,30.0,2024-09-25T14:58:35.802566Z
EMP_0524,junior,1,Tech Lead,69.4,66.2,68.0,67.9,8.5,10.2,Hyderabad,Startup,3,3.2,72.8,9.0,0,PhD,77,EdTech,6.6,7.1,5.9,8.3,7.5,2.1,23.9,False,18,195,True,0,20.0,2024-12-15T14:58:35.794965Z
EMP_0532,junior,1,DevOps Engineer,68.1,79.9,91.1,79.7,10.0,12.0,Gurgaon,Startup,2,3.9,83.6,8.1,6,Bachelor,79,Enterprise Software,9.1,6.7,6.2,9.1,7.3,1.0,7.5,False,22,142,True,0,20.0,2024-11-28T14:58:35.795933Z
EMP_0068,freshers,0,QA Engineer,92.5,100,96.4,96.3,8.2,9.4,Chennai,Enterprise,2,4.7,96.2,5.4,1,PhD,82,FinTech,5.9,8.9,5.6,6.7,9.0,1.0,0,True,21,128,True,0,15.0,2024-09-09T14:58:35.789041Z
EMP_0463,junior,1,DevOps Engineer,82.2,78.8,79.6,80.2,9.6,11.5,Gurgaon,Startup,2,3.8,81.3,6.2,6,Master,90,Cloud Infrastructure,5.6,7.6,5.1,6.1,8.5,1.2,21.1,False,19,134,True,1,20.0,2024-11-09T14:58:35.794965Z
